"id","contractAddress","name","rating","json"
"361","0xf1b214702bed6ec64843f55e5d566d8ffb3034dd","Ornament","3","{""name"": ""Ornament"", ""slug"": ""ornament-by-jan-robert-leegte"", ""assets"": [""https://openseauserdata.com/files/e01dcfccff908f04ba2285c01789e077.svg"", ""https://openseauserdata.com/files/30ba38f259a3142412178bea2979554f.svg"", ""https://openseauserdata.com/files/c8d40daa4b50de265cb8acb26324377f.svg"", ""https://openseauserdata.com/files/c69a802ea446036f0d70fc61c9b9c877.svg"", ""https://openseauserdata.com/files/c1569c1ea61bc251438ffded50634c9d.svg"", ""https://openseauserdata.com/files/97ec14b9fbe1d409f528f23dc090d1bc.svg"", ""https://openseauserdata.com/files/a8734c807cb11f788e56364cb2aca612.svg"", ""https://openseauserdata.com/files/9f8f91c6c81ce7bda7643c8f1bb57ab5.svg""], ""rating"": 3, ""ensName"": null, ""license"": ""-"", ""dateAdded"": 1636376400, ""createdDate"": 1635939028, ""description"": ""Ornament is a generative on-chain NFT collection by Jan Robert Leegte\n\nLicenced under [Creative Commons CC BY-NC-ND 4.0](https://creativecommons.org/licenses/by-nc-nd/4.0/)"", ""websiteLink"": ""https://ornament.leegte.org/"", ""contractLink"": ""https://etherscan.io/address/0xf1b214702bed6ec64843f55e5d566d8ffb3034dd#code"", ""collectionLink"": ""https://opensea.io/collection/ornament-by-jan-robert-leegte"", ""creatorAddress"": ""0xb715f0d2a475f3acec9765aaa4b9308d23ae2f8d"", ""contractAddress"": ""0xf1b214702bed6ec64843f55e5d566d8ffb3034dd""}"
"362","0x4c4808459452c137fb9bf3e824d4d7ac73655f54","Quilts","3","{""name"": ""Quilts"", ""slug"": ""quilts-on-chain"", ""assets"": [""https://openseauserdata.com/files/14e04708e94e6003e551df9a6c13bab7.svg"", ""https://openseauserdata.com/files/f19bae3e50bf3d63387a02156d7dd58f.svg"", ""https://openseauserdata.com/files/8fefe6f9b6cc3bdaa1a1788a2310b12f.svg"", ""https://openseauserdata.com/files/a9f31bfec2c00c67ceb1b08d0ff91758.svg"", ""https://openseauserdata.com/files/6b2d53271f7eb0d48c62a7ec6b8c8654.svg"", ""https://openseauserdata.com/files/7e0ec990cc0f031264bd3bba7c633b95.svg"", ""https://openseauserdata.com/files/1df3250317a30a27d9569236d0886b61.svg"", ""https://openseauserdata.com/files/a8bd480168400f376f3e03b2de00365f.svg""], ""rating"": 3, ""ensName"": ""quiltsonchain.eth"", ""license"": ""-"", ""dateAdded"": 1635253200, ""createdDate"": 1634873573, ""description"": ""A set of 4,000 cozy quilts, stitched completely on-chain and stored on the Ethereum network, forever. They're great to keep your other NFT's warm when it's cold outside."", ""websiteLink"": ""https://quilts.art"", ""contractLink"": ""https://etherscan.io/address/0x4c4808459452c137fb9bf3e824d4d7ac73655f54#code"", ""collectionLink"": ""https://opensea.io/collection/quilts-on-chain"", ""creatorAddress"": ""0x8484ff56895f573bb57ab86aaefb44691435dfab"", ""contractAddress"": ""0x4c4808459452c137fb9bf3e824d4d7ac73655f54""}"
"363","0x5d4683ba64ee6283bb7fdb8a91252f6aab32a110","Genesis.sol - [sol]Seedlings","3","{""name"": ""Genesis.sol - [sol]Seedlings"", ""slug"": ""genesis-sol-solseedlings"", ""assets"": [""https://openseauserdata.com/files/17a616ccc55b6a401864a0177b07f86c.svg"", ""https://openseauserdata.com/files/ae14d6980acb7f78860db3af1c712a11.svg"", ""https://openseauserdata.com/files/864db6195f3822c8d70e10c410653a31.svg"", ""https://openseauserdata.com/files/0343dd43b4c7b08602a69326c11b1013.svg"", ""https://openseauserdata.com/files/793b71bfefffbbc2506ff6637aedf9ab.svg"", ""https://openseauserdata.com/files/193fd6205611b42c36b9e503c4badb32.svg"", ""https://openseauserdata.com/files/65702b6b7652d6d7252f9eb7488cbf04.svg"", ""https://openseauserdata.com/files/2ead4138663c2d632d56c5a37919ac3e.svg""], ""rating"": 3, ""ensName"": null, ""license"": ""-"", ""dateAdded"": 1635253200, ""createdDate"": 1628671621, ""description"": ""A seed, some love, that's all it takes.\r\n\r\nGenesis.sol is part of the two collections inaugurating [sol]Seedlings, an experiment of art and collectible NFTs 100% generated with Solidity.\r\n\r\n\r\nby @dievardump\r\n\r\nLicense: Full ownership with unlimited commercial rights.\r\n\r\nMore info at https://solSeedlings.art\r\n\r\n----\r\n\r\n[This collection contains tokens from 2 contracts - Tokens marked as [Not Migrated] are invited to undergo a migration](https://solseedlings.art/migration)"", ""websiteLink"": ""https://solseedlings.art"", ""contractLink"": ""https://etherscan.io/address/0x5d4683ba64ee6283bb7fdb8a91252f6aab32a110#code"", ""collectionLink"": ""https://opensea.io/collection/genesis-sol-solseedlings"", ""creatorAddress"": ""0x1ccd4c7759dd41a7366c1896791a7b5aa8616221"", ""contractAddress"": ""0x5d4683ba64ee6283bb7fdb8a91252f6aab32a110""}"
"364","0x36f379400de6c6bcdf4408b282f8b685c56adc60","Squiggly","3","{""name"": ""Squiggly"", ""slug"": ""squiggly"", ""assets"": [""https://openseauserdata.com/files/57c6591f3e47f039982cdffa455a6297.svg"", ""https://openseauserdata.com/files/031c50f97d8f44ed05d916f5370ecaea.svg"", ""https://openseauserdata.com/files/d96568bfea1f6d966f061e6a5aa95ba8.svg"", ""https://openseauserdata.com/files/33872272cfcd8c0a0b8b1c0f8530e484.svg"", ""https://openseauserdata.com/files/65e8530777bc26f9afea87072b4546b6.svg"", ""https://openseauserdata.com/files/7a30487024532ca7a9fe85099ffb291c.svg"", ""https://openseauserdata.com/files/c30e252b93290fedb60e9e3a745acab0.svg"", ""https://openseauserdata.com/files/5be417c82ef19116db70624b003c8a83.svg""], ""rating"": 3, ""ensName"": ""nate.tokensmart.eth"", ""license"": ""-"", ""dateAdded"": 1635253200, ""createdDate"": 1601664989, ""description"": ""Randomly generated and fully on-chain squiggly lines, the first project in the Atlantes series. Only 100 pieces were created during the minting process.  The on-chain generator has now been shut off forever so they are only available in the secondary market. Project was launched in October 2020.\n\nCurve type refers to the type of bezier curve used in the on chain algorithm. All curve types had an equal probability of being created.\nAny auctoineer who called the end auction function for a given auction was credited as the creator of that Squiggly as they generated the seed to create the art for the auction winner and new owner.\n\ncreated by natealex"", ""websiteLink"": ""https://www.squiggly.wtf/"", ""contractLink"": ""https://etherscan.io/address/0x36f379400de6c6bcdf4408b282f8b685c56adc60#code"", ""collectionLink"": ""https://opensea.io/collection/squiggly"", ""creatorAddress"": ""0x63a9dbce75413036b2b778e670aabd4493aaf9f3"", ""contractAddress"": ""0x36f379400de6c6bcdf4408b282f8b685c56adc60""}"
"365","0x1ca15ccdd91b55cd617a48dc9eefb98cae224757","Strange Attractors","3","{""name"": ""Strange Attractors"", ""slug"": ""strange-attractors-on-chain"", ""assets"": [""https://openseauserdata.com/files/713f655a9c049edc3dab537dfc1bd4cb.svg"", ""https://openseauserdata.com/files/45b81dca819cb614c036f69619970912.svg"", ""https://openseauserdata.com/files/c746ff1f13a7461da15a1b58efbe44ec.svg"", ""https://openseauserdata.com/files/d11439bb145e86e2f44fee64968b73ab.svg"", ""https://openseauserdata.com/files/2e95a9f0a4054cc62e31e4637f51b9c0.svg"", ""https://openseauserdata.com/files/341908e2564706dbd08b0569f42af83b.svg"", ""https://openseauserdata.com/files/1147caa01f66fc0453fa304be0271243.svg"", ""https://openseauserdata.com/files/e898d7a98d3a4dd85eec7a6da581780e.svg""], ""rating"": 3, ""ensName"": null, ""license"": ""-"", ""dateAdded"": 1635685200, ""createdDate"": 1635142983, ""description"": ""Simulating chaotic, three-dimensional systems directly on the Ethereum blockchain.\nhttps://strangeattractors.art/"", ""websiteLink"": ""https://strangeattractors.art/"", ""contractLink"": ""https://etherscan.io/address/0x1ca15ccdd91b55cd617a48dc9eefb98cae224757#code"", ""collectionLink"": ""https://opensea.io/collection/strange-attractors-on-chain"", ""creatorAddress"": ""0xd4c4fd6bbe3bddcd2ce4d9c53dd38d4641fd1a9f"", ""contractAddress"": ""0x1ca15ccdd91b55cd617a48dc9eefb98cae224757""}"
"366","0x4e1f41613c9084fdb9e34e11fae9412427480e56","Terraforms","3","{""name"": ""Terraforms"", ""slug"": ""terraforms"", ""assets"": [""https://openseauserdata.com/files/78396d0a6da6a377896cd5110982fdee.svg"", ""https://openseauserdata.com/files/7ab5bec87d2fac29a40204cb883bf4c9.svg"", ""https://openseauserdata.com/files/c3e2bb1035eced6459a0744932940c17.svg"", ""https://openseauserdata.com/files/dd60da8ba474b38e338b2e236ec9c12d.svg"", ""https://openseauserdata.com/files/b6cfa54006f835095ca046cb211a04d2.svg"", ""https://openseauserdata.com/files/2a99e3f43af6161d58ad9f98567b8d33.svg"", ""https://openseauserdata.com/files/da9e2e1538e2cc5e11baf496cce7cda3.svg"", ""https://openseauserdata.com/files/950244476b50e6decc75d093fab69a78.svg""], ""rating"": 3, ""ensName"": null, ""license"": ""-"", ""dateAdded"": 1639746000, ""createdDate"": 1639749489, ""description"": ""Onchain land art from a dynamically generated, onchain 3D world."", ""websiteLink"": ""https://etherscan.io/address/0x4e1f41613c9084fdb9e34e11fae9412427480e56#code"", ""contractLink"": ""https://etherscan.io/address/0x4e1f41613c9084fdb9e34e11fae9412427480e56#code"", ""collectionLink"": ""https://opensea.io/collection/terraforms"", ""creatorAddress"": ""0x9f400619b85eaca2f1f76f4f7e44ab7e5ee12cfa"", ""contractAddress"": ""0x4e1f41613c9084fdb9e34e11fae9412427480e56""}"
"367","0x8db687aceb92c66f013e1d614137238cc698fedb","GenesisAdventurer","3","{""name"": ""GenesisAdventurer"", ""slug"": ""genesisadventurer"", ""assets"": [""https://openseauserdata.com/files/63e8bbb90f2167ea2c380bb92c4707d8.svg"", ""https://openseauserdata.com/files/a9c82c60ceee0505272a0ceed62c6f33.svg"", ""https://openseauserdata.com/files/2c6ebc98a08e51b878b54949dda54e75.svg"", ""https://openseauserdata.com/files/385d4ad23981941e7f28d5eecb027a7d.svg"", ""https://openseauserdata.com/files/cc8ae308bde39477bcf0b80d10192209.svg"", ""https://openseauserdata.com/files/c4e2a50a3b065a7a3e88298dc1f4b761.svg"", ""https://openseauserdata.com/files/41b598e7c68f8980af23031d9e68ba70.svg"", ""https://openseauserdata.com/files/33a6d9da583c0b5d3afe1e24fa6ab087.svg""], ""rating"": 3, ""ensName"": null, ""license"": ""-"", ""dateAdded"": 1637586000, ""createdDate"": 1631781848, ""description"": ""You’ve collected a complete set of Genesis Loot (\""Genesis Mana\""), one for each item type, all of the same Order.\n\nYou carry this precious Genesis Loot on your back, and climb to the top of the mountain to attempt to resurrect a Genesis Adventurer.\n\nYou throw the bag in the fire — a Genesis Adventurer emerges from the flames.\n\nThus returned to defend its original Order, each Genesis Adventurer will entitle the owner to benefits and rewards, including unique access to claim derivative projects, airdropped ERC20 tokens similar to $AGLD and more."", ""websiteLink"": ""http://genesisproject.xyz"", ""contractLink"": ""https://etherscan.io/address/0x8db687aceb92c66f013e1d614137238cc698fedb#code"", ""collectionLink"": ""https://opensea.io/collection/genesisadventurer"", ""creatorAddress"": ""0x80644daceedde598a5607e18a93ebe1c85a82dad"", ""contractAddress"": ""0x8db687aceb92c66f013e1d614137238cc698fedb""}"
"368","0xf76c5d925b27a63a3745a6b787664a7f38fa79bd","the_coin by Takens Theorem","3","{""name"": ""the_coin by Takens Theorem"", ""slug"": ""the-coin-by-takens-theorem"", ""assets"": [""https://openseauserdata.com/files/5df7eeb675c93070df1bcab1461c7bbc.svg"", ""https://openseauserdata.com/files/a3b04bf8ddf97eddcc84f9a2b965a89c.svg"", ""https://openseauserdata.com/files/2ba88bd3b2193a5c50fff1ff3c5fba77.svg"", ""https://openseauserdata.com/files/c4ad4e4414321e9d1941cf53b1148962.svg"", ""https://openseauserdata.com/files/77d7beaf4f7020419fdbe0e659a31b24.svg"", ""https://openseauserdata.com/files/3ec59aae110fcdd90aaad80488bfd97e.svg"", ""https://openseauserdata.com/files/136e2499c0bda6cd8fcdde970b8c4fa0.svg"", ""https://openseauserdata.com/files/9021a330df8a44e30f19f16c98a0f3f5.svg""], ""rating"": 3, ""ensName"": null, ""license"": ""-"", ""dateAdded"": 1639832400, ""createdDate"": 1624511496, ""description"": ""“…because these modest visualizations live on chain, this encoding of Bitcoin — as an idea, as a history and as a transformative economic contribution to human civilization — will propagate long into the future. Like a digital time capsule.”\n\nVisualizing the history of Bitcoin. Data-based NFTs carved carefully on Ethereum.\n\n100% on-chain: interact with contract, restyle, owner address stamped on each piece.\n\n[Detailed summary and owner's guide](https://takenstheorem.medium.com/the-coin-f66bc3bfaae2)\n\n[Extra examples of CSS modification](https://takenstheorem.medium.com/162-bytes-of-css-bddaa7af9bc4)\n\n*Terms, conditions*: This is an experimental project, use at your own risk. Each token provided as-is and as-available without any and all warranty. By using this contract you accept sole responsibility for any and all transactions involving the_coin. Ownership rights are specified on each token's metadata."", ""websiteLink"": ""https://etherscan.io/address/0xf76c5d925b27a63a3745a6b787664a7f38fa79bd#code"", ""contractLink"": ""https://etherscan.io/address/0xf76c5d925b27a63a3745a6b787664a7f38fa79bd#code"", ""collectionLink"": ""https://opensea.io/collection/the-coin-by-takens-theorem"", ""creatorAddress"": ""0xa88e4a192f3ff5e46dcc96efefb38dfec7bb250c"", ""contractAddress"": ""0xf76c5d925b27a63a3745a6b787664a7f38fa79bd""}"
"369","0x7deb38a22694608a58b28970320d39ee50e7bc0f","TINY83","3","{""name"": ""TINY83"", ""slug"": ""tiny-83"", ""assets"": [""https://openseauserdata.com/files/df3821895627444f44ff36f9240d3973.svg"", ""https://openseauserdata.com/files/b36b993386497e325815d2a570f562a7.svg"", ""https://openseauserdata.com/files/3c3d8f28cf9b97c2e2e57941144391e7.svg"", ""https://openseauserdata.com/files/7fe56b8489702f5646d2f26283574e69.svg"", ""https://openseauserdata.com/files/645bf88db5b8bf272e826ff85a4486db.svg"", ""https://openseauserdata.com/files/982c70fe5cc0abbfd9aaed754227cd21.svg"", ""https://openseauserdata.com/files/8c12a0d76021fe3ceabd6769f606d835.svg"", ""https://openseauserdata.com/files/5ee34eeb48a7efce6633322f76064462.svg""], ""rating"": 3, ""ensName"": null, ""license"": ""-"", ""dateAdded"": 1635512400, ""createdDate"": 1635483159, ""description"": ""5,555 graphing calculator friends who can draw any function, 100% on chain. This project is the implementation of an idea shared by dom, Vine co-founder."", ""websiteLink"": ""https://tiny-83.github.io/tiny-83/"", ""contractLink"": ""https://etherscan.io/address/0x7deb38a22694608a58b28970320d39ee50e7bc0f#code"", ""collectionLink"": ""https://opensea.io/collection/tiny-83"", ""creatorAddress"": ""0xe29e4052276497df2cf07ba9b1aca209b00b3605"", ""contractAddress"": ""0x7deb38a22694608a58b28970320d39ee50e7bc0f""}"
"370","0x8ed25b735a788f4f7129db736fc64f3a241137b8","TwoBitBears","3","{""name"": ""TwoBitBears"", ""slug"": ""twobitbears"", ""assets"": [""https://openseauserdata.com/files/eabc61d589583c652d54a354c7ffd616.svg"", ""https://openseauserdata.com/files/8fca779249f440068fe28929662a67bb.svg"", ""https://openseauserdata.com/files/4f2b638ee1cb57abb9522dd71d238918.svg"", ""https://openseauserdata.com/files/e89daf15e4fde837af161233069280ce.svg"", ""https://openseauserdata.com/files/d3b5c500ad58528e449723dafb5a159a.svg"", ""https://openseauserdata.com/files/386ba373158786316d884eccf4112888.svg"", ""https://openseauserdata.com/files/c890ff4af3dcf771ae84db6fe8cd1b65.svg"", ""https://openseauserdata.com/files/7205635ab1d49cc39b7a3f509aeae6af.svg""], ""rating"": 3, ""ensName"": null, ""license"": ""-"", ""dateAdded"": 1635253200, ""createdDate"": 1633794028, ""description"": ""**Two Bit Bears Generation One are a series of 5000 Hyper-Realistic Algorithmically Generated Crypto Collectable Bears Minted on the Ethereum Blockchain.**\n\nCompletely Generative, On Chain ERC 721 with Computationally Randomized Attributes and Limitless SVG Scalability. *Oh my.*\n\nBreed 2 Generation One Bears of the same species plus a [Honey Processor](https://opensea.io/collection/twobithoney) to create [Generation Two Cubs](https://opensea.io/collection/twobitbearsgentwo)\n\nVisit our [website](https://www.twobitbears.com/) and [Discord](https://discord.gg/twobitbears) for more details."", ""websiteLink"": ""https://twobitbears.com/"", ""contractLink"": ""https://etherscan.io/address/0x8ed25b735a788f4f7129db736fc64f3a241137b8#code"", ""collectionLink"": ""https://opensea.io/collection/twobitbears"", ""creatorAddress"": ""0x164a3938ece2518bb99be3648bd215ca36059377"", ""contractAddress"": ""0x8ed25b735a788f4f7129db736fc64f3a241137b8""}"
"371","0x7e5935ea00b69b0ac8978f35cb079ef38217e181","VariousBooks","3","{""name"": ""VariousBooks"", ""slug"": ""variousbooks"", ""assets"": [""https://openseauserdata.com/files/5bf24bc9d06113bb25b09459ebe9b35e.svg"", ""https://openseauserdata.com/files/861ec72f2dca17c4322a3fc1897ea309.svg"", ""https://openseauserdata.com/files/99d91d025674503bf1991af00ed2982a.svg"", ""https://openseauserdata.com/files/003941b39829f29fb7519c8925c003b9.svg"", ""https://openseauserdata.com/files/138718079e81481c7c83ef3225e3a2bf.svg"", ""https://openseauserdata.com/files/bbd02243e7239d52962124ad72fae3a4.svg"", ""https://openseauserdata.com/files/b2726d3385dde110c2eedcf4ff3004be.svg"", ""https://openseauserdata.com/files/23d8c77a3d268a13ddcff5f7af9b4825.svg""], ""rating"": 3, ""ensName"": null, ""license"": ""-"", ""dateAdded"": 1635253200, ""createdDate"": 1633579174, ""description"": ""VARIOUS BOOKS is a collection of 4,500 speculative books generated and stored on chain. Each book is an ERC-721 non-fungible token (NFT) containing attributes of varying rarity, open for speculation and interpretation. http://variousbooks.xyz\n\nAttributes & Rarity Checker: https://variousbooks.xyz/tools/rarity\n\nJPEG Generator: https://variousbooks.xyz/tools/jpegs"", ""websiteLink"": ""https://variousbooks.xyz"", ""contractLink"": ""https://etherscan.io/address/0x7e5935ea00b69b0ac8978f35cb079ef38217e181#code"", ""collectionLink"": ""https://opensea.io/collection/variousbooks"", ""creatorAddress"": ""0xacb8cd1052e06b5955b5fcc8abd2d844b64be66e"", ""contractAddress"": ""0x7e5935ea00b69b0ac8978f35cb079ef38217e181""}"
"372","0x6c7c97caff156473f6c9836522ae6e1d6448abe7","Vibes","3","{""name"": ""Vibes"", ""slug"": ""vibesdotart"", ""assets"": [""https://lh3.googleusercontent.com/ykKL_y58sSpzP4l4TAw3ygJfF005gQ_aVO3SijIOnHeQMIXbD6jn8MnITEddRW7r9eJEP9qdItsYYqsTKCZsA-2MkeoKsOpLEj_EeRY"", ""https://lh3.googleusercontent.com/JU9ud6_8GhubaMkI1JDDR-q8lAT1gIOp7wwfqADPTxLtWK26T5NPMmEx9q9W30BgOvQL2P-d3uikBeC3UzIX8UhIVTS2kwFgAjo9Cw"", ""https://lh3.googleusercontent.com/qSFqHOhe9dTxwpaL_soOV5EEZTpJMwjwh_tzZJfwmWgSLZKLoA-GAwj_Dj4gFtzArMAsGUk6lDeZgvA6SVn6pvHTkaFqMEWhF2YArg"", ""https://lh3.googleusercontent.com/h43doaKTfkATH1sbPtWfALkVGxa7wvnJsz_WIoluZRWOeZt_7Aj7CQ01HI3Nfca3NBoj9EjNW7lPrSkbiJeueqReulOGeeBfaT4-rgQ"", ""https://lh3.googleusercontent.com/zOk4d9d9Et0Ng8pbyTB-ZD3z3tgM5ATkeBFzJh8ByS2j1pQf90S2pOIe7tGjQ4qUgBQsnKBDMYIyb2vcPuGfHYiYDfFbtC8hSMvzLA"", ""https://lh3.googleusercontent.com/Kv2LvAk8vfKK8O51B1UlC0R4QhBBwtDGekyHiJgWaln6tvzwqYpHCusYjhGxb4Z9lPv32OPOaoWaxgDFs2LBNCDBRs9aRTm6e9mtYks"", ""https://lh3.googleusercontent.com/KNivJoiORkOJUs3pCA1UoJsj--EwDwyu3z8TEL-ZPVffd0l_LVBY8Qte4Uu68WswHjOHwYpSx1Sm90sCB_5Lh5Es28eBam-FBZZQtA"", ""https://lh3.googleusercontent.com/rFPyjqDu_zDiakw6XzeJu6p94YTPrP2tv80fxmsLNAugEbJF3Dk1nYD2g2Or454TAcKJ9YII5Q6P2Em0P0lfit65TYVGkkK283HHX4I""], ""rating"": 3, ""ensName"": null, ""license"": ""CC0"", ""dateAdded"": 1637931600, ""createdDate"": 1633550063, ""description"": ""fully on-chain gen art  \nforged immutably on ethereum  \n\nhttps://vibes.art/"", ""websiteLink"": ""https://vibes.art/"", ""contractLink"": ""https://etherscan.io/address/0x6c7c97caff156473f6c9836522ae6e1d6448abe7#code"", ""collectionLink"": ""https://opensea.io/collection/vibesdotart"", ""creatorAddress"": ""0x61af7e6d45559d6cae18c76472f1f9163db9a7f0"", ""contractAddress"": ""0x6c7c97caff156473f6c9836522ae6e1d6448abe7""}"
"373","0x75c3b1035b1898dc96c22481f886a80adfd69c7a","postcards from paradise","3","{""name"": ""postcards from paradise"", ""slug"": ""postcards-from-paradise"", ""assets"": [""https://openseauserdata.com/files/7de55f4bcc8243d5761c1e2a26a72095.svg"", ""https://openseauserdata.com/files/d4d40e795d2644018e6dcc260f83ad76.svg"", ""https://openseauserdata.com/files/141067094e058eabd98dccfcbffa1bef.svg"", ""https://openseauserdata.com/files/f5ad9ed7600118ce5300517e56c847fd.svg"", ""https://openseauserdata.com/files/1f6657d3960e830441721359a281f025.svg"", ""https://openseauserdata.com/files/0fca67207012ff981496d26217dfbd0d.svg"", ""https://openseauserdata.com/files/6548173242638062353e1ad5f58482be.svg"", ""https://openseauserdata.com/files/a0854aa00ebb2f4b8385a835bb6df0bc.svg""], ""rating"": 3, ""ensName"": null, ""license"": ""-"", ""dateAdded"": 1635253200, ""createdDate"": 1633366736, ""description"": ""postcards from paradise (aka \""PFPs\"") are proof of kindness. feel free to use them in any way you want"", ""websiteLink"": ""http://wagmigotchi.pet"", ""contractLink"": ""https://etherscan.io/address/0x75c3b1035b1898dc96c22481f886a80adfd69c7a#code"", ""collectionLink"": ""https://opensea.io/collection/postcards-from-paradise"", ""creatorAddress"": ""0xf296178d553c8ec21a2fbd2c5dda8ca9ac905a00"", ""contractAddress"": ""0x75c3b1035b1898dc96c22481f886a80adfd69c7a""}"
"374","0x0427743df720801825a5c82e0582b1e915e0f750","0xmons.xyz","2","{""name"": ""0xmons.xyz"", ""slug"": ""0xmons-xyz"", ""assets"": [""https://lh3.googleusercontent.com/Z69ReydD6wa6UjncTx-vEWp4VO5LEzSjwF27LYRJ2ym34IykPMAv-h90ace8kpYeMsRvMMAml9if62l8RZn-hRkcOe9LD6524F7fgQ"", ""https://lh3.googleusercontent.com/k6-6pAEXkrvasoQayyKIbD7SwnlDKT_8_dwNT5tUogUqxqi9LcYD9bngmqPUANPkedWRlsIaT_2hm5IfNyDHNzjp-Jxb5RZM-heg"", ""https://lh3.googleusercontent.com/N2laaUncZUMeRBbz1ce_kSUbIDPM1J7mI6jfN9tL-_SmKt-lnflOYZYFOJA_LjRhu1XWHvq4u2ll2NMPEAwy8r7PxlfKsVohIRYet3E"", ""https://lh3.googleusercontent.com/KPm1sL1OTKLUy0_EEqrrSZcmgYOZGaBN40IHb6xzm7Kl7fUty9i9NZh_jmCljkygw-RQSsFWpmIJfw5iVbklfLzs"", ""https://lh3.googleusercontent.com/c_SvFichIrKrAEWCZKF13mq9VAbbuI-_uBJu7-lEvj4VeqX1iAPdvkOJEhtIneuQ8Q-9cMQ3HP_SHSvpilJxNq91"", ""https://lh3.googleusercontent.com/cs8st9jRvHh-PKnyyhmC2tNRARlWZpmok3NPv4nuaLOi24mOsc5FuXoepCW4JBjtsmR0I-LObFkqOjeg3jVFn7_0utgQ46qaAmQbjdU"", ""https://lh3.googleusercontent.com/z5sKrLqWs-ioqBe9aGxqZQFPBUnDz5ZuLQyodRCDUNGWy8CYSpJtCM7_ty6ygsqeanhI-MyUXnAwPGp-ZZ2YLi0AKRF5t25xzr780A"", ""https://lh3.googleusercontent.com/nqxbUbSL8ZOXgQeGrTLY6XzzSrIVFBW16-la33dFcEwc6XCGp58j2OVdrTQ651YWhkGnwBPX2XQg4dMUJkMJySAIqkC48j3NMx9sG04""], ""rating"": 2, ""ensName"": ""xmon.eth"", ""license"": ""-"", ""dateAdded"": 1635253200, ""createdDate"": 1609045443, ""description"": ""[on-chain neural net generated pixel monsters](https://0xmons.xyz/) | \nlearn more description the 0xmons on-chain encoding [here](https://blog.0xmons.xyz/79081566310)\n"", ""websiteLink"": ""https://0xmons.xyz/"", ""contractLink"": ""https://etherscan.io/address/0x0427743df720801825a5c82e0582b1e915e0f750#code"", ""collectionLink"": ""https://opensea.io/collection/0xmons-xyz"", ""creatorAddress"": ""0x75d4bdbf6593ed463e9625694272a0ff9a6d346f"", ""contractAddress"": ""0x0427743df720801825a5c82e0582b1e915e0f750""}"
"375","0x448f3219cf2a23b0527a7a0158e7264b87f635db","The Blitnauts","2","{""name"": ""The Blitnauts"", ""slug"": ""the-blitnauts"", ""assets"": [""https://lh3.googleusercontent.com/j2QjTB-daHOvuQvDAv1Gx_RJPKby3KBPOx37RZXnoyiI2ZbEg-0TbfWm0MsVg2CmHNfdK9f7ejUK0h7Ck4fAO2FojsWOTkv_0VI5yQ"", ""https://lh3.googleusercontent.com/REe2LwhNyzzxc57TEktTs2WyJmGj_wqORpRRFDAgZQLVu7iyZJIzcfTGmQHGd-hbD1_QNcw5TOFS6lX9P9wge6FqHngMUZKsjlQ03Q"", ""https://lh3.googleusercontent.com/Zn7y0xZxjA0GDnhua3HCHIWs5K0jcM6LGSHIl_DamR5myUmVl1gQBlU0uEIAV--OevWRbliDoCZLd7q3QYcHhMHayRyX1OwL50XALrc"", ""https://lh3.googleusercontent.com/iaa87_iooVbV4IRwHoHx0ApZI5Jemvy3iqbClClvkZ89U7_oU_qu5bZD1IVan_tLsMrTau1HaaCPiIsXXBIy6galkZGg7GhuAVkFBw"", ""https://lh3.googleusercontent.com/01ESUvbUFqQ6bMPR2al2bFZQZHyqeQ6VWhOI3nR2hSk9DPU8tit_pdriqjJvlt1vM7TFyFuS74HEuhFugPRfrldW21hBbTv0V61PuQ"", ""https://lh3.googleusercontent.com/JaIF4pjD5PFEaT4thAsg8t0Axm7s51qe7ZyoZq_OI044aiwa2EmqUKkZaWl5OLO0USI9Tp8kv1BKi3MsaU89d03TabDfsMk7W_oCig"", ""https://lh3.googleusercontent.com/J2xYC3LCzHtp2ZM8vC3-sFq650GXK0cbC4JGR7VOqYANHyMUNhPINcsky7m4rExO6vjHf25QWGopcDx5TJnvT2WiKPfyqnFnS1CK"", ""https://lh3.googleusercontent.com/scrhFJifZCaunD-6UlOyVLQCvE1dcqN9_mzxaeRpzm42rUsGlhZuOHVuT88N4_VE4JNLPcincMeE80Hgz2DSQeEA2Jlgrko1Gvv9dQ""], ""rating"": 2, ""ensName"": null, ""license"": ""CC0"", ""dateAdded"": 1635253200, ""createdDate"": 1631214693, ""description"": ""The Blitnauts is the first expansion pack for Blitmap.\r\n\r\nBuilt for Blitmap owners, this expansion pack introduces a brand new craftable collection — a faction of sentient robots sworn to locate and protect the Blitmaps, and the heroes of our world.\r\n\r\nLearn more description Blitmap and the Blitmap universe by viewing the [original collection](https://opensea.io/collection/blitmap) or [our website](https://blitmap.com)."", ""websiteLink"": ""https://blitnauts.blitmap.com"", ""contractLink"": ""https://etherscan.io/address/0x448f3219cf2a23b0527a7a0158e7264b87f635db#code"", ""collectionLink"": ""https://opensea.io/collection/the-blitnauts"", ""creatorAddress"": ""0xf296178d553c8ec21a2fbd2c5dda8ca9ac905a00"", ""contractAddress"": ""0x448f3219cf2a23b0527a7a0158e7264b87f635db""}"
